,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
806780,2742255,219398,-2,406952.325,450000,0.0,0.0,0.0,0.0,20413.35,20700.0,20700.0,380764.755,404020.44,404020.44,0.0,0,0.0,0.0,30.0,Active,0,0
32425,2454025,327987,-8,0.0,450000,0.0,0.0,0.0,0.0,0.0,48.555,48.555,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1926226,1950779,258947,-10,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1959722,2017510,292593,-13,259770.195,450000,0.0,0.0,0.0,0.0,12672.9,900.0,900.0,244518.705,259770.195,259770.195,0.0,0,0.0,0.0,9.0,Active,8,8
53201,1405103,129505,-96,0.0,180000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
377851,2499708,283904,-6,607809.96,765000,0.0,26966.25,0.0,26966.25,31631.985,31950.0,31950.0,592184.385,607809.96,607809.96,0.0,6,0.0,6.0,7.0,Active,0,0
2966725,1229762,414090,-67,166370.265,157500,9000.0,9000.0,0.0,0.0,7875.0,15750.0,15750.0,156948.885,166370.265,166370.265,4.0,4,0.0,0.0,29.0,Active,0,0
3625122,1446626,293102,-19,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Completed,0,0
3248932,2536090,446440,-41,0.0,180000,0.0,0.0,0.0,0.0,0.0,735.93,0.0,0.0,-803.43,-803.43,0.0,0,0.0,0.0,13.0,Active,0,0
56595,2228862,271678,-6,0.0,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Active,0,0
2743520,2712604,171939,-54,0.0,0,0.0,0.0,0.0,0.0,0.0,2537.19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1534826,2345255,438909,-63,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1686247,2386586,362280,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
3029448,1681389,373447,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1207791,1686169,223449,-53,77789.475,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,74786.805,77789.475,77789.475,0.0,0,0.0,0.0,44.0,Active,0,0
345894,1425902,261733,-11,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Completed,0,0
681269,1652150,370157,-25,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2197839,2315777,453118,-74,125640.72,157500,0.0,0.0,0.0,0.0,7875.0,9900.0,9900.0,121342.95,125640.72,125640.72,0.0,0,0.0,0.0,6.0,Active,0,0
262054,2240163,175082,-15,0.0,112500,0.0,0.0,0.0,0.0,0.0,3139.605,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
2394815,2773492,236600,-83,0.0,135000,0.0,0.0,0.0,0.0,0.0,659.745,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
269193,1856931,422998,-24,53038.215,90000,0.0,0.0,0.0,0.0,4500.0,6750.0,6750.0,50687.64,53038.215,53038.215,0.0,0,0.0,0.0,69.0,Active,0,0
2300169,2567713,203367,-21,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3291370,1259046,273865,-40,0.0,0,0.0,0.0,0.0,0.0,0.0,196.965,0.0,0.0,-196.965,-196.965,0.0,0,0.0,0.0,7.0,Active,0,0
333236,1235546,278108,-50,0.0,0,0.0,0.0,0.0,0.0,0.0,395.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2970097,1652451,113087,-33,209358.045,450000,198000.0,198000.0,0.0,0.0,,,0.0,198000.0,199939.545,199939.545,7.0,7,0.0,0.0,,Active,0,0
363888,1030487,156842,-65,81111.645,135000,0.0,0.0,0.0,0.0,6750.0,13500.0,13500.0,77726.79,81111.645,81111.645,0.0,0,0.0,0.0,36.0,Active,0,0
3646226,1946494,181350,-36,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
1081303,2366069,122505,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,422.505,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
1660019,2256233,370166,-79,156216.51,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,151567.245,156216.51,156216.51,0.0,0,0.0,0.0,8.0,Active,0,0
3047383,2475959,233852,-37,0.0,112500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3639696,1084828,164901,-33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
247146,2206220,175690,-3,99513.855,225000,0.0,7624.665,0.0,7624.665,5040.045,5484.87,5484.87,91047.285,99068.355,99068.355,0.0,7,0.0,7.0,8.0,Active,0,0
1424240,2271202,236377,-48,0.0,0,0.0,0.0,0.0,0.0,0.0,210.33,0.0,0.0,-210.33,-210.33,0.0,0,0.0,0.0,27.0,Active,0,0
708971,1767024,186880,-28,121873.275,157500,0.0,745.785,0.0,745.785,6645.42,9225.0,2804.445,119932.245,122827.365,122827.365,0.0,1,0.0,1.0,14.0,Active,0,0
145817,2293526,287417,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,5041.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
3797620,1901466,361852,-36,0.0,45000,0.0,0.0,0.0,0.0,0.0,37.755,37.755,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
703183,1782792,298374,-32,0.0,270000,0.0,0.0,0.0,0.0,0.0,385.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
3649545,1285936,177988,-47,0.0,27000,0.0,0.0,0.0,0.0,0.0,144.225,0.0,0.0,-211.725,-211.725,0.0,0,0.0,0.0,5.0,Active,0,0
2423317,1916351,204657,-9,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Completed,0,0
1558839,2671334,451739,-19,0.0,180000,0.0,0.0,0.0,0.0,130.5,161.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
3001357,1948335,320297,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,3559.545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
2327567,2546232,357757,-12,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
220237,2717027,361015,-24,0.0,180000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2157008,2214135,425453,-9,0.0,45000,0.0,0.0,0.0,0.0,0.0,203.985,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
152651,1386025,206598,-59,0.0,0,0.0,0.0,0.0,0.0,0.0,468.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
3548058,1155886,183245,-35,177623.46,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,172033.245,177432.345,177432.345,0.0,0,0.0,0.0,42.0,Active,0,0
1864751,2403572,328814,-58,25109.55,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,23793.66,25109.55,25109.55,0.0,0,0.0,0.0,15.0,Active,0,0
3671818,1894319,405711,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,713.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
991745,2137298,114633,-62,0.0,0,0.0,0.0,0.0,0.0,0.0,553.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
3393111,1504196,379997,-36,0.0,180000,0.0,0.0,0.0,0.0,0.0,157.545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
3384236,1187499,323344,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,10749.195,0.0,0.0,-10749.195,-10749.195,0.0,0,0.0,0.0,9.0,Active,0,0
2768394,2480478,367901,-9,425631.06,427500,0.0,0.0,0.0,0.0,21864.735,22500.0,22500.0,414794.25,425631.06,425631.06,0.0,0,0.0,0.0,21.0,Active,0,0
2646330,1310332,356545,-37,237397.455,225000,76500.0,76500.0,0.0,0.0,8099.595,13500.0,13500.0,224991.45,232015.455,232015.455,4.0,4,0.0,0.0,1.0,Active,0,0
2677859,2026781,312950,-13,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2528543,2632989,318953,-43,0.0,112500,0.0,0.0,0.0,0.0,0.0,41.58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
3202020,1184807,131095,-31,0.0,157500,0.0,0.0,0.0,0.0,0.0,498.555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active,0,0
3249106,2629900,108128,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,393.615,0.0,0.0,-393.615,-393.615,0.0,0,0.0,0.0,20.0,Active,0,0
336649,1459519,428438,-6,114641.145,135000,0.0,10563.255,0.0,10563.255,5410.755,6003.495,6003.495,112264.92,114641.145,114641.145,0.0,11,0.0,11.0,8.0,Active,0,0
817795,1721733,431073,-6,0.0,45000,0.0,0.0,0.0,0.0,670.815,794.16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
2867044,1659973,191612,-1,0.0,495000,0.0,40410.0,0.0,40410.0,225.0,31500.0,29250.0,0.0,0.0,0.0,0.0,1,0.0,1.0,17.0,Active,0,0
3235274,2701398,381795,-47,0.0,67500,0.0,0.0,0.0,0.0,0.0,271.935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
1547921,1516916,327822,-6,0.0,67500,0.0,0.0,0.0,0.0,0.0,5981.085,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
3291501,1962636,137191,-47,0.0,112500,0.0,0.0,0.0,0.0,0.0,2939.13,0.0,0.0,-3558.735,-3558.735,0.0,0,0.0,0.0,27.0,Active,0,0
2650687,1998591,416371,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,45.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
686388,1104994,309636,-5,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Completed,0,0
3823145,1413586,273112,-9,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
2606268,2513624,146249,-71,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2135947,1364041,321908,-4,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2606209,1817534,144872,-73,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
3783594,2745341,446075,-22,0.0,45000,0.0,0.0,0.0,0.0,0.0,327.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
2992901,1304993,226589,-67,129323.025,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,125241.255,129323.025,129323.025,0.0,0,0.0,0.0,19.0,Active,0,0
833462,1150570,153013,-48,90585.63,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,74899.26,90585.63,90585.63,0.0,0,0.0,0.0,27.0,Active,0,0
2890278,2842297,403860,-5,159181.65,337500,135000.0,154701.0,0.0,19701.0,0.0,0.0,0.0,153388.035,156045.15,156045.15,2.0,4,0.0,2.0,4.0,Active,0,0
2491721,2720036,196678,-25,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
865205,1944490,157327,-90,71624.25,67500,67500.0,67500.0,0.0,0.0,,0.0,0.0,67500.0,71624.25,71624.25,5.0,5,0.0,0.0,,Active,0,0
913352,1152688,141459,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,1.305,1.305,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
2423860,1748487,336858,-15,0.0,135000,0.0,0.0,0.0,0.0,0.0,75.96,75.96,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
1899619,2632080,138617,-87,156331.62,180000,20250.0,20250.0,0.0,0.0,9000.0,22500.0,22500.0,150023.25,156331.62,156331.62,2.0,2,0.0,0.0,13.0,Active,0,0
1004878,1670384,346856,-96,54304.155,180000,0.0,0.0,0.0,0.0,9000.0,20700.0,20700.0,50221.44,54304.155,54304.155,0.0,0,0.0,0.0,6.0,Active,0,0
2780799,1644670,384518,-17,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2412126,1817302,353190,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,3.15,3.15,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
736564,1135734,320851,-4,254574.225,247500,6750.0,11817.45,0.0,5067.45,12419.775,13566.24,13566.24,246646.44,251433.225,251433.225,2.0,4,0.0,2.0,11.0,Active,0,0
2632370,2463205,176634,-68,0.0,0,0.0,0.0,0.0,0.0,0.0,317.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2058314,2368727,327906,-43,0.0,180000,0.0,0.0,0.0,0.0,0.0,111.105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
3463515,1745218,153203,-57,0.0,180000,0.0,0.0,0.0,0.0,1668.06,2107.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1578231,1386373,275258,-43,113913.315,135000,0.0,0.0,0.0,0.0,6750.0,0.0,0.0,104622.255,113913.315,113913.315,0.0,0,0.0,0.0,44.0,Active,1,1
3463283,1721741,255175,-48,198497.07,202500,11250.0,11250.0,0.0,0.0,14175.0,14175.0,14175.0,189229.095,198497.07,198497.07,1.0,1,0.0,0.0,5.0,Active,0,0
1110567,2809386,315233,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,562.14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,44.0,Active,0,0
2843420,1108497,420293,-27,0.0,180000,0.0,0.0,0.0,0.0,0.0,89.82,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Active,0,0
1626916,1670224,192514,-40,82648.575,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,77967.18,82648.575,82648.575,0.0,0,0.0,0.0,53.0,Active,0,0
208116,1104389,223952,-31,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1150484,2392945,363221,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
2600347,2301156,451590,-18,170298.135,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,164966.85,170298.135,170298.135,0.0,0,0.0,0.0,77.0,Active,0,0
2261580,2532429,310263,-77,29228.13,90000,0.0,0.0,0.0,0.0,4500.0,13500.0,13500.0,27344.07,29228.13,29228.13,0.0,0,0.0,0.0,15.0,Active,0,0
1406176,2261083,343364,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2139642,2704806,149517,-48,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3415886,1058542,437209,-49,149437.35,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,143290.665,149437.35,149437.35,0.0,0,0.0,0.0,24.0,Active,0,0
2449192,1735496,239985,-64,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2897598,2445235,237240,-28,229400.685,225000,0.0,0.0,0.0,0.0,11642.31,0.0,0.0,219346.515,229400.685,229400.685,0.0,0,0.0,0.0,6.0,Active,0,0
796145,2465268,312188,-88,175407.66,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,168672.735,175407.66,175407.66,0.0,0,0.0,0.0,3.0,Active,0,0
1350523,1290336,148080,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,276.615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
2552083,1179365,446366,-48,69089.13,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,65222.055,69089.13,69089.13,0.0,0,0.0,0.0,20.0,Active,0,0
359960,1084469,116792,-79,27566.685,180000,0.0,0.0,0.0,0.0,9000.0,19800.0,19800.0,24269.085,27566.685,27566.685,0.0,0,0.0,0.0,10.0,Active,0,0
916765,1112933,331328,-5,180159.525,202500,0.0,0.0,0.0,0.0,9299.34,10350.0,10350.0,175636.755,180159.525,180159.525,0.0,0,0.0,0.0,77.0,Active,0,0
362509,1451539,276813,-24,322515.765,450000,0.0,58680.0,0.0,58680.0,14633.595,45000.0,45000.0,306351.945,322515.765,322515.765,0.0,1,0.0,1.0,4.0,Active,0,0
3143722,2283012,121319,-35,0.0,90000,0.0,0.0,0.0,0.0,0.0,18.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
3069684,1010377,219587,-60,43828.65,180000,0.0,0.0,0.0,0.0,9000.0,22500.0,22500.0,40111.56,43828.65,43828.65,0.0,0,0.0,0.0,19.0,Active,0,0
3265607,1292497,237148,-18,14365.845,225000,0.0,0.0,0.0,0.0,2250.0,6750.0,6750.0,13544.505,14365.845,14365.845,0.0,0,0.0,0.0,3.0,Active,0,0
3150408,2246495,203277,-48,90592.515,90000,17100.0,17100.0,0.0,0.0,4500.0,6750.0,6750.0,85579.74,90592.515,90592.515,2.0,2,0.0,0.0,42.0,Active,0,0
252744,2522111,144871,-16,0.0,337500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1315177,2304539,343791,-27,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
503996,2467211,418383,-12,160231.68,157500,9000.0,9000.0,0.0,0.0,7875.0,7875.0,7875.0,154129.815,160231.68,160231.68,1.0,1,0.0,0.0,68.0,Active,0,0
2109621,1985054,352772,-43,277005.33,450000,0.0,0.0,0.0,0.0,14618.25,22500.0,22500.0,269865.225,277005.33,277005.33,0.0,0,0.0,0.0,4.0,Active,0,0
2351926,1301863,298283,-3,0.0,765000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Completed,0,0
630372,2083078,221598,-74,13254.21,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,11351.925,13254.21,13254.21,0.0,0,0.0,0.0,17.0,Active,0,0
908064,2773706,285671,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,133.065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1607146,2011416,347477,-9,0.0,0,0.0,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Completed,0,0
2971444,2304770,179990,-80,0.0,67500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
570241,1384110,339177,-4,174189.87,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,167193.315,174189.87,174189.87,0.0,0,0.0,0.0,104.0,Active,0,0
811125,2842064,247312,-7,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1529914,1182136,187055,-17,0.0,0,0.0,253.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2938582,1902884,173910,-22,0.0,135000,0.0,51754.095,0.0,51754.095,2250.0,119862.0,114777.72,0.0,763.92,763.92,0.0,30,0.0,30.0,1.0,Active,0,0
319770,2100971,378010,-12,44610.975,180000,0.0,0.0,0.0,0.0,9000.0,22500.0,22500.0,40975.695,44610.975,44610.975,0.0,0,0.0,0.0,76.0,Active,0,0
1933250,1059764,146793,-44,236.385,67500,0.0,0.0,0.0,0.0,0.45,0.0,0.0,27.945,236.385,236.385,0.0,0,0.0,0.0,60.0,Active,244,0
1536261,1940650,397363,-37,0.0,157500,0.0,0.0,0.0,0.0,0.0,635.625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active,0,0
3393211,1643927,415766,-30,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2898088,1666085,183485,-21,0.0,90000,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
3693298,1802244,313478,-14,0.0,117000,0.0,0.0,0.0,0.0,0.0,616.77,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1513446,2597902,102101,-6,167247.9,180000,0.0,0.0,0.0,0.0,8391.015,9000.0,9000.0,158820.255,166024.98,166024.98,0.0,0,0.0,0.0,8.0,Active,0,0
3795064,1151599,355501,-21,0.0,180000,0.0,0.0,0.0,0.0,0.0,5938.245,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
1744486,1336709,401916,-84,0.0,180000,0.0,0.0,0.0,0.0,0.0,42.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
2949177,2553710,245298,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,359.505,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
2028340,1238505,337178,-21,3183.75,450000,0.0,10060.155,0.0,10060.155,21608.19,445950.0,445950.0,0.0,2792.925,2792.925,0.0,1,0.0,1.0,16.0,Active,0,0
3011002,1448381,371305,-24,0.0,0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
3760918,2244260,178400,-81,78380.415,90000,0.0,0.0,0.0,0.0,5400.0,9000.0,9000.0,75174.525,78380.415,78380.415,0.0,0,0.0,0.0,30.0,Active,0,0
727801,2323124,257238,-76,43158.15,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,41099.085,43158.15,43158.15,0.0,0,0.0,0.0,7.0,Active,0,0
3060149,2630496,375167,-3,112488.3,720000,0.0,112495.5,0.0,112495.5,0.0,0.0,0.0,112488.3,112488.3,112488.3,0.0,1,0.0,1.0,5.0,Active,0,0
402706,1623039,436387,-30,0.0,180000,0.0,0.0,0.0,0.0,0.0,597.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1603493,1262961,445076,-84,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2911206,1975752,315356,-36,0.0,157500,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active,0,0
2426133,2660525,128126,-35,456615.99,450000,0.0,0.0,0.0,0.0,21027.69,22275.0,22275.0,439679.115,456615.99,456615.99,0.0,0,0.0,0.0,5.0,Active,0,0
2329614,1613376,348641,-76,0.0,180000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
836259,2116224,133804,-87,68012.46,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,65623.86,68012.46,68012.46,0.0,0,0.0,0.0,11.0,Active,0,0
1355490,1634696,371527,-48,139398.39,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,134426.655,139398.39,139398.39,0.0,0,0.0,0.0,43.0,Active,0,0
652281,2842848,303335,-12,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
433035,1231353,263787,-58,42336.765,112500,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,40580.28,44856.765,46116.765,0.0,0,0.0,0.0,54.0,Active,0,0
3463026,2682014,414104,-50,171669.915,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,165996.405,171669.915,171669.915,0.0,0,0.0,0.0,41.0,Active,0,0
2352867,1262605,309214,-18,0.0,112500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
695400,2583653,336026,-12,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
549897,1710952,398276,-27,331.425,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.425,331.425,0.0,0,0.0,0.0,40.0,Active,852,0
2049353,2184201,112552,-40,229874.445,225000,3150.0,3150.0,0.0,0.0,11250.0,11700.0,11700.0,220977.72,228528.945,228528.945,1.0,1,0.0,0.0,15.0,Active,0,0
3490353,2085659,181254,-7,0.0,585000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
3143980,1157652,145454,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,405.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
3806975,1117052,219709,-48,0.0,0,0.0,0.0,0.0,0.0,0.0,163.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1758407,1872957,398447,-45,153404.1,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,147068.28,153404.1,153404.1,0.0,0,0.0,0.0,26.0,Active,0,0
1273554,1184784,168661,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Completed,0,0
2950423,2382991,111286,-58,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1745327,2061946,310995,-59,280231.065,270000,9000.0,9000.0,0.0,0.0,13500.0,13500.0,13500.0,265920.705,280231.065,280231.065,1.0,1,0.0,0.0,26.0,Active,0,0
3303435,1389202,416310,-31,0.0,67500,0.0,0.0,0.0,0.0,0.0,312.21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2973915,2257969,218586,-21,0.0,0,0.0,0.0,0.0,0.0,0.0,51.975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
396948,2322881,183115,-75,127608.48,135000,0.0,0.0,0.0,0.0,8100.0,8100.0,8100.0,122461.335,127608.48,127608.48,0.0,0,0.0,0.0,36.0,Active,0,0
