,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
1664795,124418,6650953,Active,currency 1,-149,0,,,0.0,0,180000.0,161473.5,18522.9,0.0,Credit card,-14,
751722,143787,6633116,Active,currency 1,-1044,0,774.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-679,
788574,205439,6499340,Active,currency 1,-253,0,843.0,,,0,596700.0,539055.0,0.0,0.0,Consumer credit,-70,13950.0
739624,128209,5163605,Active,currency 1,-557,0,-39.0,,0.0,0,69075.0,0.0,0.0,0.0,Consumer credit,-552,
1276735,411022,6161134,Closed,currency 1,-516,0,-151.0,-509.0,0.0,0,150750.0,0.0,0.0,0.0,Consumer credit,-418,
1483632,323359,6110934,Closed,currency 1,-1928,0,-1716.0,-1743.0,,0,55716.12,0.0,,0.0,Consumer credit,-754,
691828,311990,5318852,Closed,currency 1,-1786,0,-1514.0,-941.0,,0,134631.0,,,0.0,Consumer credit,-938,
1262197,152123,6816299,Closed,currency 1,-2198,0,-1894.0,-1947.0,,0,97020.0,0.0,,0.0,Consumer credit,-1945,10755.0
1189384,305541,5291533,Closed,currency 1,-2274,0,-1167.0,-1685.0,0.0,0,112500.0,0.0,0.0,0.0,Credit card,-1685,
1601877,310689,5336980,Closed,currency 1,-1213,0,-1036.0,-1036.0,,0,23436.0,0.0,0.0,0.0,Consumer credit,-1004,0.0
604574,208047,5149470,Closed,currency 1,-1221,0,-1038.0,-1021.0,,0,24093.0,0.0,0.0,0.0,Consumer credit,-891,
944651,114419,5822611,Closed,currency 1,-653,0,-288.0,-580.0,0.0,0,315000.0,,,0.0,Consumer credit,-580,
188038,324192,5785987,Active,currency 1,-42,0,323.0,,0.0,0,53235.0,49486.5,0.0,0.0,Consumer credit,-12,
807829,454766,6381082,Closed,currency 1,-696,0,-331.0,-302.0,,0,137700.0,,,0.0,Consumer credit,-296,
1172102,411648,5875429,Closed,currency 1,-970,0,-605.0,-605.0,,0,54000.0,,,0.0,Consumer credit,-603,
1229619,403683,5234061,Closed,currency 1,-1462,0,-729.0,-916.0,0.0,0,321750.0,,,0.0,Consumer credit,-916,
899352,291118,5467064,Closed,currency 1,-432,0,27454.0,-279.0,,0,0.0,0.0,0.0,0.0,Credit card,-275,
1137255,194475,5869636,Active,currency 1,-900,0,196.0,,0.0,0,270000.0,269373.195,626.805,0.0,Credit card,-6,
890080,234412,5818452,Closed,currency 1,-1720,0,-1474.0,-1458.0,,0,30811.5,0.0,0.0,0.0,Consumer credit,-1026,0.0
626481,371355,5691988,Closed,currency 1,-1663,0,-1571.0,-1572.0,,0,18103.5,0.0,0.0,0.0,Consumer credit,-1543,
1582393,161849,6674433,Closed,currency 1,-2398,0,-2215.0,-1936.0,0.0,0,19692.0,0.0,0.0,0.0,Consumer credit,-1935,
975093,363426,5882597,Active,currency 1,-627,0,195.0,,,0,900000.0,,,0.0,Consumer credit,-10,
1630707,331702,6692736,Active,currency 1,-333,0,1404.0,,,0,225000.0,192510.0,0.0,0.0,Consumer credit,-20,5791.5
1167664,153126,6199534,Active,currency 1,-904,0,191.0,,,0,450000.0,106168.5,0.0,0.0,Consumer credit,-4,
1239836,400559,5919456,Closed,currency 1,-2410,0,-2225.0,-2225.0,31.5,0,38385.0,,,0.0,Consumer credit,-2220,0.0
1113736,129534,6122691,Closed,currency 1,-529,0,-164.0,-316.0,,0,103550.4,0.0,,0.0,Consumer credit,-309,0.0
1177871,285718,5954692,Closed,currency 1,-385,0,1441.0,-169.0,,0,216000.0,0.0,0.0,0.0,Consumer credit,-117,
1196449,213557,5300041,Closed,currency 1,-1929,0,-1744.0,-1744.0,,0,33570.0,0.0,0.0,0.0,Consumer credit,-1545,
1540173,386611,5378875,Active,currency 1,-74,0,-74.0,,,0,49500.0,49500.0,,0.0,Microloan,-74,
687378,225192,5313631,Closed,currency 1,-402,0,-237.0,-237.0,0.0,0,382050.0,0.0,0.0,0.0,Consumer credit,-234,0.0
1437883,426426,5400153,Closed,currency 1,-2411,0,-2045.0,-1843.0,0.0,0,14760.0,0.0,0.0,0.0,Consumer credit,-1842,
1029068,451010,5891086,Active,currency 1,-131,0,,,,0,957447.0,934839.0,,0.0,Consumer credit,-32,
1162276,408844,6193049,Closed,currency 1,-914,0,-548.0,-580.0,,0,72000.0,0.0,0.0,0.0,Consumer credit,-246,
1672795,173360,5746082,Closed,currency 1,-1734,0,-1400.0,-1428.0,0.0,0,29475.9,0.0,0.0,0.0,Consumer credit,-1428,
728091,435003,5028728,Closed,currency 1,-1445,0,-1250.0,-1249.0,,0,13500.0,0.0,0.0,0.0,Credit card,-922,0.0
446569,274167,5943671,Active,currency 1,-250,0,30947.0,,,0,156015.0,0.0,,0.0,Credit card,-11,
216467,305447,6566879,Active,currency 1,-343,0,1057.0,,,0,22500.0,0.0,0.0,0.0,Credit card,-329,0.0
1473207,365359,5344989,Closed,currency 1,-705,0,56.0,-427.0,,0,128799.0,0.0,,0.0,Consumer credit,-420,
830151,451218,6357500,Active,currency 1,-946,0,880.0,,,0,346500.0,213916.5,0.0,0.0,Consumer credit,-28,0.0
1231797,195604,5909776,Closed,currency 1,-1253,0,-826.0,-826.0,,0,200088.0,0.0,,0.0,Consumer credit,-814,
258315,239259,6061282,Closed,currency 1,-2094,0,-1364.0,-1485.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-1027,67387.5
878262,184876,6284551,Active,currency 1,-168,0,851.0,,0.0,0,45000.0,38182.995,6817.005,0.0,Credit card,-41,4500.0
575449,204102,6302780,Closed,currency 1,-457,0,-92.0,-91.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-86,0.0
898266,399403,5465765,Closed,currency 1,-1890,0,-1798.0,-1799.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-1614,
1583295,202785,6343180,Closed,currency 1,-2098,0,-1733.0,-1738.0,0.0,0,67500.0,,,0.0,Consumer credit,-1738,
59411,103081,5237758,Active,currency 1,-715,0,1111.0,,,0,2250000.0,1637518.5,,0.0,Consumer credit,-1,44923.5
1653421,191674,6005599,Active,currency 1,-401,0,935.0,,,0,135000.0,131013.0,0.0,0.0,Credit card,-158,
1313510,394745,5202000,Closed,currency 1,-1077,0,-892.0,-873.0,,0,19750.5,0.0,0.0,0.0,Consumer credit,-685,
671252,281900,6153536,Closed,currency 1,-1210,0,-517.0,-517.0,0.0,0,420750.0,0.0,0.0,0.0,Consumer credit,-514,0.0
805775,363369,6514303,Active,currency 1,-91,0,1735.0,,,0,243000.0,238410.0,0.0,0.0,Consumer credit,-24,
1641107,329013,5550683,Closed,currency 1,-1669,0,-1120.0,-1133.0,,0,166837.5,0.0,,0.0,Consumer credit,-1131,
974356,333539,5881711,Closed,currency 1,-452,0,-87.0,-86.0,,0,225000.0,,,0.0,Car loan,-81,
1205108,314405,6388717,Closed,currency 1,-1038,0,-734.0,-734.0,0.0,0,148500.0,0.0,0.0,0.0,Consumer credit,-732,
1687699,323177,5575425,Closed,currency 1,-2554,0,-1548.0,-1548.0,,0,135000.0,0.0,,0.0,Consumer credit,-1548,
696669,322564,6081813,Closed,currency 1,-1630,0,-1265.0,-1267.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1116,
1549202,164037,6727082,Closed,currency 1,-1904,0,-1539.0,-1539.0,,0,184864.5,0.0,0.0,0.0,Consumer credit,-1166,0.0
594289,315639,6779165,Closed,currency 1,-1203,0,-472.0,-527.0,,0,324000.0,0.0,0.0,0.0,Consumer credit,-15,0.0
1037343,161019,6774062,Closed,currency 1,-1781,0,-1050.0,-1050.0,0.0,0,413100.0,,,0.0,Consumer credit,-1050,
1092719,301881,5863199,Active,currency 1,-333,0,49.0,,,0,121198.5,35428.5,0.0,0.0,Consumer credit,-30,
1445983,384900,6701984,Closed,currency 1,-1531,0,-1227.0,-1346.0,0.0,0,38114.505,0.0,0.0,0.0,Consumer credit,-1346,
866359,313622,6518144,Closed,currency 1,-781,0,-690.0,-740.0,,0,22500.0,0.0,,0.0,Consumer credit,-739,0.0
1482055,435243,6109069,Closed,currency 1,-1643,0,-547.0,-547.0,,0,157500.0,0.0,0.0,0.0,Consumer credit,-166,3748.5
1587607,270684,5586092,Closed,currency 1,-2729,0,-2182.0,-2304.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-851,
590361,181340,5491984,Active,currency 1,-202,0,1624.0,,,0,900000.0,847273.5,0.0,0.0,Consumer credit,-16,24858.0
1573312,279845,5757477,Closed,currency 1,-995,0,-750.0,-750.0,,0,22077.0,0.0,0.0,0.0,Consumer credit,-731,
1715600,448157,5043236,Active,currency 1,-1441,0,2197.0,,,0,1800000.0,1076809.5,0.0,0.0,Mortgage,-2,
630886,115032,5697476,Closed,currency 1,-1183,0,-819.0,-760.0,,0,135000.0,,,0.0,Consumer credit,-757,
444355,284211,6527633,Closed,currency 1,-2665,0,-2452.0,-2481.0,,0,57869.55,0.0,,0.0,Consumer credit,-896,
660039,339578,6099970,Active,currency 1,-210,0,155.0,,,0,461538.0,261936.0,,0.0,Consumer credit,-18,43596.0
1113102,189782,6121956,Active,currency 1,-849,0,248.0,,,0,1260000.0,415669.5,,0.0,Consumer credit,-19,46183.5
1244823,135834,5960269,Closed,currency 1,-926,0,-745.0,-745.0,0.0,0,73575.0,0.0,0.0,0.0,Consumer credit,-740,
1079334,205592,5933951,Closed,currency 1,-546,0,-340.0,-340.0,,0,270000.0,0.0,,0.0,Consumer credit,-157,
1341989,423629,6118081,Closed,currency 1,-2009,0,548.0,-851.0,,0,135000.0,0.0,,0.0,Credit card,-395,
973176,420764,5880170,Active,currency 1,-695,0,186.0,,0.0,0,511740.0,27315.0,0.0,0.0,Consumer credit,-636,
527837,371400,5475486,Closed,currency 1,-869,0,-504.0,-504.0,,0,144900.0,0.0,0.0,0.0,Consumer credit,-497,
804213,155973,6512465,Active,currency 1,-596,0,500.0,,0.0,0,876600.0,488722.5,0.0,0.0,Consumer credit,-37,
701690,145307,5488197,Closed,currency 1,-2804,0,-2592.0,-2536.0,4770.0,0,25923.15,0.0,0.0,0.0,Consumer credit,-2520,
442242,226150,6525211,Active,currency 1,-141,0,,,6977.61,0,175500.0,153796.5,21699.45,0.0,Credit card,-14,
23689,169451,5198661,Active,currency 1,-799,0,,,0.0,0,47887.38,0.0,47887.38,0.0,Credit card,-16,
1052013,219125,6749138,Closed,currency 1,-847,0,645.0,-177.0,,0,446760.0,0.0,,0.0,Consumer credit,-173,
868896,209199,6521045,Closed,currency 1,-1282,0,-977.0,-974.0,,0,52344.0,0.0,0.0,0.0,Consumer credit,-974,36963.0
699152,358625,6084925,Closed,currency 1,-1592,0,-1406.0,-1406.0,26595.0,0,141304.5,,,0.0,Consumer credit,-1406,
932512,182430,5441582,Closed,currency 1,-1614,0,-1401.0,-1401.0,,0,27904.5,0.0,,0.0,Consumer credit,-1087,
322903,168849,5534157,Active,currency 1,-1432,0,-194.0,,,0,324000.0,312799.5,0.0,0.0,Credit card,-63,
46212,108575,5217335,Closed,currency 1,-684,0,-319.0,-381.0,,0,46125.0,0.0,0.0,0.0,Consumer credit,-380,
987152,353966,5077993,Closed,currency 1,-1615,0,-886.0,-1035.0,,0,247500.0,0.0,0.0,0.0,Consumer credit,-694,
1035357,178264,6771702,Active,currency 1,-23,0,3630.0,,,0,540000.0,495238.5,0.0,0.0,Credit card,-11,
385182,130127,5181705,Active,currency 1,-2760,0,-2029.0,,,0,41400.0,252688.5,0.0,0.0,Credit card,-1550,
995232,367441,6428170,Active,currency 1,-290,0,640.0,,,0,31500.0,10381.5,0.0,0.0,Credit card,-7,
223407,136520,5712453,Active,currency 1,-693,0,1111.0,,0.0,0,450000.0,420573.375,29426.625,0.0,Credit card,-480,
234963,387716,5850707,Closed,currency 1,-1583,0,243.0,-1125.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-65,
19263,156193,5193394,Closed,currency 1,-1203,0,-115.0,-232.0,,0,0.0,0.0,0.0,0.0,Credit card,-195,
350941,403770,5964030,Closed,currency 1,-1151,0,-421.0,-705.0,,0,292500.0,0.0,0.0,0.0,Credit card,-631,0.0
1221967,341955,5616714,Closed,currency 1,-833,0,-741.0,-741.0,0.0,0,49616.415,0.0,0.0,0.0,Consumer credit,-735,
815244,235975,6389973,Active,currency 1,-2479,0,1158.0,,,0,135000.0,125275.5,,0.0,Credit card,-9,
1479433,251175,5352689,Active,currency 1,-1134,0,251.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-94,
986878,226552,5077632,Active,currency 1,-447,0,896.0,,,0,297000.0,281538.0,0.0,0.0,Credit card,-6,
381841,114682,5177680,Closed,currency 1,-1215,0,-835.0,-835.0,7146.0,0,76464.0,,,0.0,Consumer credit,-828,
1339227,352904,6148612,Closed,currency 1,-1408,0,-677.0,-919.0,,0,108594.0,0.0,0.0,0.0,Consumer credit,-919,
1137925,262047,5870455,Closed,currency 1,-1554,0,-1158.0,-1141.0,,0,142920.0,0.0,0.0,0.0,Consumer credit,-824,
1227577,198514,5189185,Closed,currency 1,-2518,0,-2153.0,-2203.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-576,
1136847,188895,5869120,Closed,currency 1,-1935,0,-1571.0,-914.0,,0,66105.0,,,0.0,Consumer credit,-911,
1567433,317247,5750152,Closed,currency 1,-1620,0,-523.0,-719.0,0.0,0,675000.0,,,0.0,Consumer credit,-719,
113056,255830,6030968,Closed,currency 1,-628,0,-263.0,-262.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-216,0.0
640703,205107,6309100,Active,currency 1,-823,0,982.0,,,0,4050000.0,2738187.0,,0.0,Consumer credit,-16,112765.5
390675,188820,5188474,Closed,currency 1,-2456,0,-2182.0,-2243.0,,0,27000.0,27000.0,0.0,0.0,Consumer credit,-2240,
186859,292707,5784587,Active,currency 1,-102,0,1724.0,,,0,1347961.5,1332013.5,0.0,0.0,Consumer credit,-27,
450089,186711,5947692,Active,currency 1,-932,0,1267.0,,0.0,0,279000.0,275809.5,3190.5,0.0,Credit card,-35,
1592195,242673,5591966,Closed,currency 1,-1011,0,-644.0,-644.0,,0,297900.0,0.0,0.0,0.0,Consumer credit,-641,
1598712,275096,5333177,Closed,currency 1,-1522,0,-1218.0,-1217.0,15864.66,0,187200.0,0.0,0.0,0.0,Consumer credit,-1217,
1535392,449171,5372944,Active,currency 1,-2191,0,0.0,,,0,1093500.0,252868.5,0.0,0.0,Consumer credit,-358,
865578,113258,6517214,Closed,currency 1,-2357,0,-1992.0,-2022.0,,0,237645.0,0.0,,0.0,Consumer credit,-2020,
1101634,196137,5776699,Closed,currency 1,-129,0,-113.0,-114.0,,0,9000.0,0.0,0.0,0.0,Consumer credit,-64,0.0
674527,410218,6157486,Active,currency 1,-522,0,-338.0,,0.0,0,19093.725,0.0,0.0,0.0,Consumer credit,-509,
10993,247269,6019932,Closed,currency 1,-1261,0,566.0,-571.0,4842.0,0,398700.0,0.0,0.0,0.0,Consumer credit,-526,
1157613,220072,6187878,Closed,currency 1,-1823,0,-1274.0,-1413.0,,0,96525.0,0.0,,0.0,Consumer credit,-1411,
1344026,445791,6623130,Closed,currency 1,-985,0,-614.0,-614.0,2817.765,0,78881.265,0.0,0.0,0.0,Consumer credit,-612,6570.0
692544,172723,6077015,Closed,currency 1,-538,0,-357.0,-357.0,,0,106254.0,0.0,,0.0,Consumer credit,-357,0.0
956822,425315,6240359,Active,currency 1,-1360,0,,,0.0,0,468000.0,0.0,468000.0,0.0,Credit card,-8,
635621,242687,6225686,Closed,currency 1,-1711,0,-1011.0,-1011.0,,0,169020.0,0.0,0.0,0.0,Consumer credit,-1008,
1199105,117177,5303392,Active,currency 1,-232,0,,,0.0,0,450000.0,241735.5,208262.925,0.0,Credit card,-47,
1218523,174792,5647389,Active,currency 1,-421,0,967.0,,,0,270000.0,222961.5,0.0,0.0,Credit card,-47,
870893,419921,5660160,Active,currency 1,-216,0,900.0,,,0,130500.0,139113.0,0.0,0.0,Credit card,-7,
1075092,131521,5928941,Closed,currency 1,-2406,0,-2119.0,-2119.0,,0,66744.0,0.0,0.0,0.0,Consumer credit,-2115,7416.0
915965,147481,5066276,Closed,currency 1,-1402,0,-306.0,-306.0,8692.245,0,234945.0,0.0,0.0,0.0,Consumer credit,-59,
1200896,191623,6127435,Closed,currency 1,-1526,0,-1314.0,-1316.0,,0,72157.5,0.0,,0.0,Credit card,-1314,
1507657,175224,5996016,Closed,currency 1,-2878,0,-1051.0,-1580.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-798,15489.0
888611,323585,5816764,Closed,currency 1,-1417,0,-1279.0,-1279.0,,0,852750.0,0.0,0.0,0.0,Consumer credit,-1001,0.0
1482949,285584,6110101,Closed,currency 1,-1297,0,-566.0,-566.0,0.0,0,900000.0,0.0,0.0,0.0,Consumer credit,-566,
138855,320100,6555605,Closed,currency 1,-804,0,-255.0,-394.0,,0,135000.0,0.0,,0.0,Consumer credit,-383,
661445,263681,6101595,Closed,currency 1,-1309,0,-213.0,-753.0,,0,236385.0,184711.5,,0.0,Consumer credit,-622,
852754,108985,6056267,Active,currency 1,-172,0,929.0,,,0,270000.0,145278.0,0.0,0.0,Credit card,-119,
846737,205941,6277165,Closed,currency 1,-1697,0,-1332.0,-1453.0,0.0,0,39055.5,0.0,0.0,0.0,Consumer credit,-1453,
764614,186528,6234057,Closed,currency 1,-1122,0,-936.0,-936.0,0.0,0,79965.0,0.0,0.0,0.0,Consumer credit,-936,
1480713,449272,5354166,Active,currency 1,-733,0,363.0,,0.0,0,382500.0,177475.5,0.0,0.0,Consumer credit,-29,0.0
178975,405403,5703911,Closed,currency 1,-1583,0,-487.0,-1128.0,,0,476730.0,0.0,0.0,0.0,Consumer credit,-554,
911510,178590,5675722,Closed,currency 1,-1624,0,-528.0,-1289.0,,0,333108.0,0.0,,0.0,Consumer credit,-1289,
1468449,359502,6755682,Closed,currency 1,-1537,0,-957.0,-1261.0,0.0,0,82851.57,0.0,0.0,0.0,Consumer credit,-1261,
5820,178904,5721456,Closed,currency 1,-2868,0,-2558.0,-2302.0,,0,66046.5,,,0.0,Consumer credit,-2302,
354734,235167,5544540,Closed,currency 1,-333,0,-91.0,-91.0,0.0,0,130792.5,0.0,0.0,0.0,Consumer credit,-90,
585753,329356,6452979,Active,currency 1,-300,0,1526.0,,,0,1624500.0,1457415.0,0.0,0.0,Consumer credit,-21,39942.0
748203,280439,6629052,Closed,currency 1,-422,0,-241.0,-241.0,0.0,0,49356.0,0.0,0.0,0.0,Consumer credit,-235,3302.325
762836,263350,6232034,Closed,currency 1,-1314,0,-946.0,-946.0,0.0,0,148041.0,,,0.0,Consumer credit,-941,
1357735,399841,6730305,Closed,currency 1,-2624,0,-798.0,-1435.0,31041.0,0,238500.0,,,0.0,Consumer credit,-1435,
322424,226434,5533563,Active,currency 1,-1314,0,-638.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-674,
18365,442334,5192249,Active,currency 1,-323,0,773.0,,,0,279000.0,221535.0,0.0,0.0,Consumer credit,-14,
799546,401889,6507007,Closed,currency 1,-1034,0,-911.0,-910.0,,0,36180.0,0.0,0.0,0.0,Consumer credit,-909,
171452,453820,6371552,Closed,currency 1,-1520,0,-1155.0,-1328.0,,0,135000.0,0.0,,0.0,Consumer credit,-1328,
1344221,198118,6623372,Closed,currency 1,-25,0,-9.0,-21.0,,0,9000.0,0.0,0.0,0.0,Consumer credit,-8,
97886,271315,6539621,Active,currency 1,-336,0,10622.0,,0.0,0,45000.0,,,0.0,Credit card,-4,
94830,366840,5207924,Active,currency 1,-377,0,1066.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-20,16207.515
8639,169031,5724964,Active,currency 1,-2686,0,-1562.0,-1321.0,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-1196,3246.75
1474439,253027,5346477,Closed,currency 1,-789,0,-725.0,-725.0,,0,73800.0,0.0,0.0,0.0,Consumer credit,-692,
1370969,377100,6713552,Closed,currency 1,-2022,0,-1808.0,-1838.0,0.0,0,40050.0,0.0,0.0,0.0,Consumer credit,-1555,
359729,338264,6825055,Closed,currency 1,-1001,0,-819.0,-816.0,,0,161595.0,0.0,0.0,0.0,Consumer credit,-816,
193054,256019,6258633,Closed,currency 1,-1163,0,-646.0,-646.0,15178.5,0,870975.0,0.0,0.0,0.0,Consumer credit,-646,
280724,254445,6014387,Active,currency 1,-599,0,27453.0,,0.0,1,157500.0,127329.525,30170.475,0.0,Credit card,-11,450.0
